4146697	4146697
3183988	3183988
3882230	3882230
5797940	5797940
5704573	5704573
3273826	3273826
5206694	5206694
3959067	3959067
5341246	5341246
3918369	3918369
4617846	4617846
4244941	4244941
5280910	5280910
4195041	4195041
2550873	2550873
5585166	5585166
5603375	5603375
2144683	2144683
5757296	5757296
3638341	3638341
4159434	4159434
5474868	5474868
3285766	3285766
5802786	5802786
1873173	1873173
4142272	4142272
3632443	3632443
5265865	5265865
1545996	1545996
5644056	5644056
3717211	3717211
4446932	4446932
3044475	3044475
4040327	4040327
3819458	3819458
1736076	1736076
3290007	3290007
5594327	5594327
5625967	5625967
3993419	3993419
4479796	4479796
2182092	2182092
2976634	2976634
1549266	1549266
5672599	5672599
4461663	4461663
5083364	5083364
5164012	5164012
2833177	2833177
1812906	1812906
3370340	3370340
4219944	4219944
2600083	2600083
5209872	5209872
3550354	3550354
4173235	4173235
3123964	3123964
4591473	4591473
2332593	2332593
4718018	4718018
4621239	4621239
4796687	4796687
5278168	5278168
2905199	2905199
3086075	3086075
5388817	5388817
2552758	2552758
3961778	3961778
2579371	2579371
2003278	2003278
4980152	4980152
3097647	3097647
3384932	3384932
4060923	4060923
4148305	4148305
1160698	1160698
4006871	4006871
2528190	2528190
1997833	1997833
5618977	5618977
3668268	3668268
5584904	5584904
5684771	5684771
2493113	2493113
4902618	4902618
5740218	5740218
1736905	1736905
3730907	3730907
4611646	4611646
4465924	4465924
2709586	2709586
4691818	4691818
4177776	4177776
3084198	3084198
2286079	2286079
2023397	2023397
2208707	2208707
4095260	4095260
4165515	4165515
4179756	4179756
3103762	3103762
5284927	5284927
2278399	2278399
5720680	5720680
5724335	5724335
1019105	1019105
4899929	4899929
5257162	5257162
2348017	2348017
5009301	5009301
3660263	3660263
2864275	2864275
1221937	1221937
4869448	4869448
5451771	5451771
5242721	5242721
5710823	5710823
4792703	4792703
4827093	4827093
5903900	5903900
4891842	4891842
5560846	5560846
3027229	3027229
2247677	2247677
3676800	3676800
5573401	5573401
4354195	4354195
4454548	4454548
5249267	5249267
3249300	3249300
5917839	5917839
5865534	5865534
2873398	2873398
4824716	4824716
5918861	5918861
3810526	3810526
5283125	5283125
3643998	3643998
1535961	1535961
2967856	2967856
2747669	2747669
4934075	4934075
2116414	2116414
4019366	4019366
3347729	3347729
5015392	5015392
2058268	2058268
1277060	1277060
3961207	3961207
1672159	1672159
2187112	2187112
3604296	3604296
4600717	4600717
5351915	5351915
1133927	1133927
4485484	4485484
4777322	4777322
3267455	3267455
5267055	5267055
3303798	3303798
5635786	5635786
4764888	4764888
3993572	3993572
3883368	3883368
5473315	5473315
4858557	4858557
5850726	5850726
5082071	5082071
5619866	5619866
5919608	5919608
4707290	4707290
4481376	4481376
4934824	4934824
5449511	5449511
2675959	2675959
5442769	5442769
5133002	5133002
5935938	5935938
2513070	2513070
4859100	4859100
5390614	5390614
5844107	5844107
5453176	5453176
4900573	4900573
4392338	4392338
3399275	3399275
2808940	2808940
3403495	3403495
5913455	5913455
5463967	5463967
4731135	4731135
1647592	1647592
4409080	4409080
5822118	5822118
1854579	1854579
2204811	2204811
4844168	4844168
3561282	3561282
2756597	2756597
5019924	5019924
5457688	5457688
2694423	2694423
5219793	5219793
4046071	4046071
2720857	2720857
4226119	4226119
5632417	5632417
4390081	4390081
3720410	3720410
3678256	3678256
5630382	5630382
3073556	3073556
5370279	5370279
5568193	5568193
2044682	2044682
5731832	5731832
2348547	2348547
4497877	4497877
4149191	4149191
4583150	4583150
5588408	5588408
2617638	2617638
5853746	5853746
4064221	4064221
4586637	4586637
4570149	4570149
4704692	4704692
3088170	3088170
5649954	5649954
3618092	3618092
4642066	4642066
4403291	4403291
2631662	2631662
2944972	2944972
3799833	3799833
1390566	1390566
4309503	4309503
5696227	5696227
2595578	2595578
2048686	2048686
5392537	5392537
1617775	1617775
5658226	5658226
3779458	3779458
5513484	5513484
3715363	3715363
1546404	1546404
3890930	3890930
4201580	4201580
5616316	5616316
1829061	1829061
1922211	1922211
4979706	4979706
2672680	2672680
3430556	3430556
2875779	2875779
4490647	4490647
2428939	2428939
1258531	1258531
2938382	2938382
5236188	5236188
2527564	2527564
4766101	4766101
5138968	5138968
5711542	5711542
3952233	3952233
1820842	1820842
3641364	3641364
4408345	4408345
1834816	1834816
2533904	2533904
5078475	5078475
3098844	3098844
4383232	4383232
5615000	5615000
4454354	4454354
2315811	2315811
3464367	3464367
5147744	5147744
5162284	5162284
4848656	4848656
3054686	3054686
4102861	4102861
6018778	6018778
5609376	5609376
5621437	5621437
1461530	1461530
5510874	5510874
4016109	4016109
4044342	4044342
4001781	4001781
4109706	4109706
4614043	4614043
3683952	3683952
5014184	5014184
4870539	4870539
5366428	5366428
1161546	1161546
3145947	3145947
5577008	5577008
3045342	3045342
6021168	6021168
2557853	2557853
5028989	5028989
4772069	4772069
5865206	5865206
1277222	1277222
5276121	5276121
3773567	3773567
2190200	2190200
3973614	3973614
3466265	3466265
5382238	5382238
5954222	5954222
6005238	6005238
2625001	2625001
4330188	4330188
1489187	1489187
3693907	3693907
1983666	1983666
5876392	5876392
5080744	5080744
1438046	1438046
5692334	5692334
4707610	4707610
1443416	1443416
2481859	2481859
3217167	3217167
3005128	3005128
4744100	4744100
4226489	4226489
2462500	2462500
3371860	3371860
4725415	4725415
4417459	4417459
5341414	5341414
1295409	1295409
3415578	3415578
3693925	3693925
2639259	2639259
1464830	1464830
3719013	3719013
3861043	3861043
4357779	4357779
4024586	4024586
4378917	4378917
3420015	3420015
2510991	2510991
3431356	3431356
2936680	2936680
2229537	2229537
2366971	2366971
3426267	3426267
4128497	4128497
3926258	3926258
4075269	4075269
4896877	4896877
3545201	3545201
3170192	3170192
1909547	1909547
4468865	4468865
3806527	3806527
5214262	5214262
2833912	2833912
5789242	5789242
5420755	5420755
4097445	4097445
3303670	3303670
5194414	5194414
3727768	3727768
2542281	2542281
4215196	4215196
4734582	4734582
2776473	2776473
3220097	3220097
5898056	5898056
2333828	2333828
4127550	4127550
5394069	5394069
5010376	5010376
4206700	4206700
4600521	4600521
5536201	5536201
3530496	3530496
5363416	5363416
4434778	4434778
1689077	1689077
2850077	2850077
3174342	3174342
5159537	5159537
5912717	5912717
3091705	3091705
4529889	4529889
2558584	2558584
2383248	2383248
5048675	5048675
4360092	4360092
4777220	4777220
4585020	4585020
5067862	5067862
2065322	2065322
2960929	2960929
4234597	4234597
4556353	4556353
5309479	5309479
1585027	1585027
1784388	1784388
2502977	2502977
3251407	3251407
3391396	3391396
3623618	3623618
2134467	2134467
5817521	5817521
2455110	2455110
5887958	5887958
5872728	5872728
3103640	3103640
4401359	4401359
5601815	5601815
5671479	5671479
4635398	4635398
1680519	1680519
3553082	3553082
1451022	1451022
4856302	4856302
5457033	5457033
2256248	2256248
5750095	5750095
4436235	4436235
3653717	3653717
3262137	3262137
3082562	3082562
3024048	3024048
2588777	2588777
4444673	4444673
5423537	5423537
4497664	4497664
4019473	4019473
5729931	5729931
4344164	4344164
5376832	5376832
5906080	5906080
5988043	5988043
5785031	5785031
5734847	5734847
4170244	4170244
4477677	4477677
3394199	3394199
3408369	3408369
2970548	2970548
4508543	4508543
3123508	3123508
5137008	5137008
2944279	2944279
3001485	3001485
1529744	1529744
3299742	3299742
3632822	3632822
2126812	2126812
2273150	2273150
4342521	4342521
5898392	5898392
2513358	2513358
5759292	5759292
2468627	2468627
5046226	5046226
1992533	1992533
4303204	4303204
1049825	1049825
4898047	4898047
2617745	2617745
5232150	5232150
4921770	4921770
3383596	3383596
2556157	2556157
4378884	4378884
5757277	5757277
5530630	5530630
2873219	2873219
5115864	5115864
3765039	3765039
2933641	2933641
5968200	5968200
1064528	1064528
4655023	4655023
5507986	5507986
2854744	2854744
5848146	5848146
2291656	2291656
4326092	4326092
2977989	2977989
5467381	5467381
4590807	4590807
5258268	5258268
4830465	4830465
4833123	4833123
5070645	5070645
3774364	3774364
4360338	4360338
2196374	2196374
5397193	5397193
5644598	5644598
1559816	1559816
3168274	3168274
5257667	5257667
4997322	4997322
5218376	5218376
2510944	2510944
2253668	2253668
4743736	4743736
5721939	5721939
2675496	2675496
1773980	1773980
4991047	4991047
1140741	1140741
2433375	2433375
2703184	2703184
5620001	5620001
4170081	4170081
5366101	5366101
2662599	2662599
2521283	2521283
4403971	4403971
2527916	2527916
4448301	4448301
2299141	2299141
4819587	4819587
5806493	5806493
3961364	3961364
4816396	4816396
5446080	5446080
3594480	3594480
1659245	1659245
5276726	5276726
3704206	3704206
5912459	5912459
5378009	5378009
3780284	3780284
4039456	4039456
5673477	5673477
5635608	5635608
5202434	5202434
1422746	1422746
5094031	5094031
5897082	5897082
2045189	2045189
5618565	5618565
2175381	2175381
5225949	5225949
4815746	4815746
1691474	1691474
5807120	5807120
5998172	5998172
3717168	3717168
5785088	5785088
3039827	3039827
4292422	4292422
3337918	3337918
2208635	2208635
2843438	2843438
3146539	3146539
5879827	5879827
3038351	3038351
2956088	2956088
5978885	5978885
4901908	4901908
5094483	5094483
4086930	4086930
4235215	4235215
4895741	4895741
1541808	1541808
3772443	3772443
4632738	4632738
3294008	3294008
1547088	1547088
4810651	4810651
1877055	1877055
3213972	3213972
4490983	4490983
4619437	4619437
3725423	3725423
3521278	3521278
3772846	3772846
4009638	4009638
3397302	3397302
2113823	2113823
4348628	4348628
2285250	2285250
5929828	5929828
4337710	4337710
5315223	5315223
5850842	5850842
5038721	5038721
3428515	3428515
5283082	5283082
3083785	3083785
3561864	3561864
3842058	3842058
1630903	1630903
4420126	4420126
1955004	1955004
4250393	4250393
4388851	4388851
5671052	5671052
5305524	5305524
4135428	4135428
3037650	3037650
4535425	4535425
4006057	4006057
2559265	2559265
4021397	4021397
5662150	5662150
4069080	4069080
3938863	3938863
5705929	5705929
3463210	3463210
5105426	5105426
5585780	5585780
3296637	3296637
1984330	1984330
2045380	2045380
4997823	4997823
2283644	2283644
5985821	5985821
1118736	1118736
1685744	1685744
4898158	4898158
1875438	1875438
1613260	1613260
4423409	4423409
5657843	5657843
5960784	5960784
6002260	6002260
4095168	4095168
5118960	5118960
5572883	5572883
1380392	1380392
1465524	1465524
1522375	1522375
5095332	5095332
3836064	3836064
3186684	3186684
5265096	5265096
1546166	1546166
4461906	4461906
5089914	5089914
5699656	5699656
2108312	2108312
5578314	5578314
3573929	3573929
5635548	5635548
5838801	5838801
4066493	4066493
4567064	4567064
2421664	2421664
5121974	5121974
2463131	2463131
4643931	4643931
5869314	5869314
5938469	5938469
3034457	3034457
3746802	3746802
4140043	4140043
4402378	4402378
5302850	5302850
5667894	5667894
2523518	2523518
1637591	1637591
2520235	2520235
2821787	2821787
5826386	5826386
2378786	2378786
4663162	4663162
3938052	3938052
5448711	5448711
4794315	4794315
4884554	4884554
4029895	4029895
5657999	5657999
2309160	2309160
4791670	4791670
5333435	5333435
3843444	3843444
2961022	2961022
5238832	5238832
4413362	4413362
4069123	4069123
2273488	2273488
5094251	5094251
5527023	5527023
4022996	4022996
4822338	4822338
5910161	5910161
2825621	2825621
3722131	3722131
5521684	5521684
2307768	2307768
4960003	4960003
2995624	2995624
2593384	2593384
5907100	5907100
5152310	5152310
5369690	5369690
4780616	4780616
4486914	4486914
4644132	4644132
1909709	1909709
5936926	5936926
1501747	1501747
3552000	3552000
5836819	5836819
2203806	2203806
5838646	5838646
4355025	4355025
3540065	3540065
5707958	5707958
5112900	5112900
3775127	3775127
2675893	2675893
4679831	4679831
5109054	5109054
6023207	6023207
3160524	3160524
3941182	3941182
4778905	4778905
4358931	4358931
4469767	4469767
5141151	5141151
1862331	1862331
4272270	4272270
5305354	5305354
5976935	5976935
5246065	5246065
5624390	5624390
5573535	5573535
4843057	4843057
5197544	5197544
5151652	5151652
4075846	4075846
3368889	3368889
3745403	3745403
1888169	1888169
3988674	3988674
5302066	5302066
5563465	5563465
1744698	1744698
4514717	4514717
4838862	4838862
3797653	3797653
3028260	3028260
5659202	5659202
4110215	4110215
4499764	4499764
5489744	5489744
3225324	3225324
5483248	5483248
4288840	4288840
5442998	5442998
4948862	4948862
4461709	4461709
3867870	3867870
4807885	4807885
3083455	3083455
4502046	4502046
4011274	4011274
3162619	3162619
4566364	4566364
2833791	2833791
5118239	5118239
3068901	3068901
5033496	5033496
4447607	4447607
5927565	5927565
4834682	4834682
1730286	1730286
4243085	4243085
4259169	4259169
2781666	2781666
4482120	4482120
1977161	1977161
6000936	6000936
3085775	3085775
5253756	5253756
4099352	4099352
5306983	5306983
4866153	4866153
4478860	4478860
5136899	5136899
3702591	3702591
4822922	4822922
5142563	5142563
3051013	3051013
6023970	6023970
3724760	3724760
4506645	4506645
5384093	5384093
4150630	4150630
3271959	3271959
5885735	5885735
5761597	5761597
1601628	1601628
5333037	5333037
4471372	4471372
4360526	4360526
5580898	5580898
2025986	2025986
3634048	3634048
2811604	2811604
5911729	5911729
4056633	4056633
3814312	3814312
5743059	5743059
4865116	4865116
4765779	4765779
2579440	2579440
1212557	1212557
1514044	1514044
3146398	3146398
5404272	5404272
5865664	5865664
1225614	1225614
4422541	4422541
5474884	5474884
5021404	5021404
4904240	4904240
3427513	3427513
4310712	4310712
5138365	5138365
1846394	1846394
5469750	5469750
5287155	5287155
5400841	5400841
4261925	4261925
4895993	4895993
1674439	1674439
3444249	3444249
1815588	1815588
3354038	3354038
3596051	3596051
5137265	5137265
2725725	2725725
4372583	4372583
1339601	1339601
2491361	2491361
2955671	2955671
3630569	3630569
1956538	1956538
2606088	2606088
4187660	4187660
2107476	2107476
1903550	1903550
5173434	5173434
3788373	3788373
4930499	4930499
3651102	3651102
4706027	4706027
1953832	1953832
3097960	3097960
2065814	2065814
5761534	5761534
4818150	4818150
5978552	5978552
5653796	5653796
2477389	2477389
4811777	4811777
3222873	3222873
4926824	4926824
2291415	2291415
4382176	4382176
1839968	1839968
2072780	2072780
5593987	5593987
2192266	2192266
2263898	2263898
3549633	3549633
4685861	4685861
4999065	4999065
2633095	2633095
5737951	5737951
3904618	3904618
1794054	1794054
2829811	2829811
5407759	5407759
5796004	5796004
3723499	3723499
4259068	4259068
5957006	5957006
4144028	4144028
4642391	4642391
4215121	4215121
5037918	5037918
1876671	1876671
3471926	3471926
5935623	5935623
3536823	3536823
5168640	5168640
4177350	4177350
3862703	3862703
4146153	4146153
4848547	4848547
2134169	2134169
4517237	4517237
4748376	4748376
5390739	5390739
3169016	3169016
5772358	5772358
2261079	2261079
5754069	5754069
2818822	2818822
5857551	5857551
4078272	4078272
4437334	4437334
3353475	3353475
5534611	5534611
2830995	2830995
4080113	4080113
5005022	5005022
4569008	4569008
2722318	2722318
5960936	5960936
4086890	4086890
5942115	5942115
1328572	1328572
3176743	3176743
3366540	3366540
5270989	5270989
3236898	3236898
5081091	5081091
2695102	2695102
5537975	5537975
4021974	4021974
1124426	1124426
2735908	2735908
4643093	4643093
4561987	4561987
4141695	4141695
5082436	5082436
2154267	2154267
2910985	2910985
2998269	2998269
3734872	3734872
2470138	2470138
5095955	5095955
4132354	4132354
1135589	1135589
3171681	3171681
2503581	2503581
3584544	3584544
5196984	5196984
4260119	4260119
5360594	5360594
4729012	4729012
4712285	4712285
3633958	3633958
4116242	4116242
4921227	4921227
4067588	4067588
4429240	4429240
2346351	2346351
1362196	1362196
4567012	4567012
5298775	5298775
1043415	1043415
5149598	5149598
4060728	4060728
2445411	2445411
3950213	3950213
5351433	5351433
5328168	5328168
4593312	4593312
3711672	3711672
4716480	4716480
2214617	2214617
4848127	4848127
5443696	5443696
4281709	4281709
3953141	3953141
2848921	2848921
4466187	4466187
5209950	5209950
3415448	3415448
5976782	5976782
5317217	5317217
4290899	4290899
4830246	4830246
5930450	5930450
2288999	2288999
5960821	5960821
4589329	4589329
5314569	5314569
5415834	5415834
4444493	4444493
4237022	4237022
5449461	5449461
1155464	1155464
4712934	4712934
2903959	2903959
5035476	5035476
3727627	3727627
2884753	2884753
4747939	4747939
2892231	2892231
2149338	2149338
1483576	1483576
4690569	4690569
3792308	3792308
3533930	3533930
5459602	5459602
4753825	4753825
3239443	3239443
5059961	5059961
5440270	5440270
4712178	4712178
3819581	3819581
5722827	5722827
1098763	1098763
4351128	4351128
3450588	3450588
4643022	4643022
1672283	1672283
5846322	5846322
4076626	4076626
3747007	3747007
3128073	3128073
3748896	3748896
4072254	4072254
5746579	5746579
3945145	3945145
3404903	3404903
5234449	5234449
5409888	5409888
4766604	4766604
4944393	4944393
5896010	5896010
4218007	4218007
3453267	3453267
4408805	4408805
5567776	5567776
4399044	4399044
5079091	5079091
4084099	4084099
5501078	5501078
2083583	2083583
5293695	5293695
5582139	5582139
2601725	2601725
1098116	1098116
3601406	3601406
4045664	4045664
2156252	2156252
2795844	2795844
5509244	5509244
5001265	5001265
3733729	3733729
4140987	4140987
4262836	4262836
3099174	3099174
3211815	3211815
3036645	3036645
3858450	3858450
5262651	5262651
3400636	3400636
5451686	5451686
2255106	2255106
5061460	5061460
3397254	3397254
5458394	5458394
5553115	5553115
4945277	4945277
2210413	2210413
4947822	4947822
4682726	4682726
5707629	5707629
2412647	2412647
2904714	2904714
4764572	4764572
5800690	5800690
4616172	4616172
2932846	2932846
2228155	2228155
4164844	4164844
3313251	3313251
2283001	2283001
4969874	4969874
1406474	1406474
5238000	5238000
4084717	4084717
5902838	5902838
6013015	6013015
4109426	4109426
4799784	4799784
3908969	3908969
3098213	3098213
3504836	3504836
2595886	2595886
5868419	5868419
3708469	3708469
4144842	4144842
5519656	5519656
3087999	3087999
4585397	4585397
2435661	2435661
5993914	5993914
2437532	2437532
1726754	1726754
3627073	3627073
5094569	5094569
2529429	2529429
2311187	2311187
4610235	4610235
4622105	4622105
1798800	1798800
5185516	5185516
3458460	3458460
4014698	4014698
5875921	5875921
3912657	3912657
5836986	5836986
5949695	5949695
3723981	3723981
3751760	3751760
3509509	3509509
2324784	2324784
3561704	3561704
4073922	4073922
1495048	1495048
3639882	3639882
3777352	3777352
2900362	2900362
4653314	4653314
1907959	1907959
1918262	1918262
5925558	5925558
3518340	3518340
2981266	2981266
5356958	5356958
5487179	5487179
5199383	5199383
5758318	5758318
1557666	1557666
1891860	1891860
6003458	6003458
5496326	5496326
2353555	2353555
4360390	4360390
4483757	4483757
3041196	3041196
4582900	4582900
2938565	2938565
3457966	3457966
1877330	1877330
5221273	5221273
5487691	5487691
5554243	5554243
3568034	3568034
5639414	5639414
3841721	3841721
5948276	5948276
3546440	3546440
5131946	5131946
4009408	4009408
3816121	3816121
4318459	4318459
4808755	4808755
5473921	5473921
2113085	2113085
2957916	2957916
4266595	4266595
3959179	3959179
4433786	4433786
2328324	2328324
3658206	3658206
5584921	5584921
5384299	5384299
4134030	4134030
3721847	3721847
4447466	4447466
4147650	4147650
5811496	5811496
4012802	4012802
3048020	3048020
4688607	4688607
2290024	2290024
4558063	4558063
1230235	1230235
3482995	3482995
2326727	2326727
5405624	5405624
2187638	2187638
4937030	4937030
3562918	3562918
4534898	4534898
2464536	2464536
3502139	3502139
5734381	5734381
4429862	4429862
4497545	4497545
1080704	1080704
4506038	4506038
1094013	1094013
4633525	4633525
2984947	2984947
3725185	3725185
4369444	4369444
5652632	5652632
4319237	4319237
5446471	5446471
4096755	4096755
1792484	1792484
5296797	5296797
4459520	4459520
4563961	4563961
2352573	2352573
5976685	5976685
5530698	5530698
4390724	4390724
2856074	2856074
4584375	4584375
5344005	5344005
5817123	5817123
2379232	2379232
2234909	2234909
3113602	3113602
1796366	1796366
2970653	2970653
4301383	4301383
1580856	1580856
5715451	5715451
4036506	4036506
3798624	3798624
4952983	4952983
2276991	2276991
5169809	5169809
5971985	5971985
2542080	2542080
3289024	3289024
5645585	5645585
5614735	5614735
4834712	4834712
2966158	2966158
3110552	3110552
5001387	5001387
5630880	5630880
3632306	3632306
4121081	4121081
4630082	4630082
5403169	5403169
3552248	3552248
5977611	5977611
4149614	4149614
4882664	4882664
1908156	1908156
1838572	1838572
1742325	1742325
3074645	3074645
2455103	2455103
3920555	3920555
5523265	5523265
4009127	4009127
5707354	5707354
1475607	1475607
4319397	4319397
3763362	3763362
5119276	5119276
5287604	5287604
5735673	5735673
2879151	2879151
5931550	5931550
4582833	4582833
5404198	5404198
4585383	4585383
4187530	4187530
3932962	3932962
2358116	2358116
5586179	5586179
5368094	5368094
2577131	2577131
2716946	2716946
5539510	5539510
3919089	3919089
4667752	4667752
4869253	4869253
5131088	5131088
5892157	5892157
5941138	5941138
3373150	3373150
3847749	3847749
3241696	3241696
1604020	1604020
1844350	1844350
5828516	5828516
4220988	4220988
4890663	4890663
5605824	5605824
3081978	3081978
4072905	4072905
2232202	2232202
5488014	5488014
5422434	5422434
5394781	5394781
4860134	4860134
4959920	4959920
5516342	5516342
5662320	5662320
2433125	2433125
3965578	3965578
3148891	3148891
5646869	5646869
5024561	5024561
5027941	5027941
5097246	5097246
2108691	2108691
5028006	5028006
3326372	3326372
2843969	2843969
2970300	2970300
2651439	2651439
2318508	2318508
5304864	5304864
1233834	1233834
4550519	4550519
5213074	5213074
3482772	3482772
5546633	5546633
3928700	3928700
3560850	3560850
5583031	5583031
3002190	3002190
1794584	1794584
2766727	2766727
3796760	3796760
2911129	2911129
5958433	5958433
1875043	1875043
3078927	3078927
6020758	6020758
4241435	4241435
5390229	5390229
5042940	5042940
5508216	5508216
3954348	3954348
4245437	4245437
4506232	4506232
4295653	4295653
5514888	5514888
5689337	5689337
4760912	4760912
5799763	5799763
4932732	4932732
4318114	4318114
1887588	1887588
1424728	1424728
1483181	1483181
3936350	3936350
4264835	4264835
5242535	5242535
4454335	4454335
4924127	4924127
5604431	5604431
4160620	4160620
5466306	5466306
3295942	3295942
5072212	5072212
5025216	5025216
2011293	2011293
3958270	3958270
3147934	3147934
3897598	3897598
4181579	4181579
4552543	4552543
4005367	4005367
5694879	5694879
5357797	5357797
5297888	5297888
5433700	5433700
5896635	5896635
3909115	3909115
5224992	5224992
5010266	5010266
3785315	3785315
1875407	1875407
5631527	5631527
5840861	5840861
4735010	4735010
5346716	5346716
2088966	2088966
4043003	4043003
4457357	4457357
2192208	2192208
3226922	3226922
2592859	2592859
4267018	4267018
2088644	2088644
4864807	4864807
4831790	4831790
3444741	3444741
2048877	2048877
4722835	4722835
4832401	4832401
3596853	3596853
3640170	3640170
4317510	4317510
2547008	2547008
2762113	2762113
2300671	2300671
5452042	5452042
3978822	3978822
5591885	5591885
3495588	3495588
